,epoch,batch,train_epoch_loss_avg_over_batch,train_acc,train_acc_clean_only,train_asr_bd_only,train_ra_bd_only,clean_test_loss_avg_over_batch,bd_test_loss_avg_over_batch,test_acc,test_asr,test_ra
0,0,468,0.23105282548807052,0.9237446581196581,0.9203275462149434,0.9886515353805073,0.11181575433911882,0.0884304092548599,0.00045844254281560804,0.9737,1.0,0.0
1,1,468,0.041704631003334276,0.9871127136752137,0.9864693891895692,0.9993324432576769,0.10947930574098798,0.034329670916099245,0.01882593207385942,0.9885,0.9931263858093127,0.002549889135254989
2,2,468,0.031160169835033245,0.9905181623931624,0.9901071867861536,0.9983299933199733,0.11022044088176353,0.03972611893918896,0.0012077725412888264,0.9887,0.9995565410199556,0.0003325942350332594
3,3,468,0.02511138505149139,0.9925213675213675,0.9921448027414111,0.9996665555185061,0.10903634544848283,0.02345725038966394,1.693901691221483e-07,0.9921,1.0,0.0
4,4,468,0.021987802726137012,0.9934061164529915,0.9930941168201307,0.9993324432576769,0.10914552736982644,0.027277315393642115,3.432964295073764e-08,0.9914,1.0,0.0
5,5,468,0.020805161740045305,0.9934061164529915,0.9930770312060725,0.9996657754010695,0.1089572192513369,0.02163014364487026,1.012532630950222e-05,0.9926,1.0,0.0
6,6,468,0.016782464568615638,0.9945913461538461,0.9943244715432868,0.9996658870698296,0.10925492816572001,0.01975828553631915,2.5670957129659897e-07,0.9932,1.0,0.0
7,7,468,0.01707080274951668,0.9946247329059829,0.9943592176709368,0.9996663329996663,0.10877544210877545,0.016108602467099872,3.068775243770086e-05,0.9951,1.0,0.0
8,8,468,0.015018501862760188,0.9954427083333334,0.9952203556617699,0.9996662216288384,0.10914552736982644,0.01961065811061601,5.224763180047401e-06,0.9934,1.0,0.0
9,9,468,0.014149741107027313,0.9958099626068376,0.9956071761170951,0.9996658870698296,0.10925492816572001,0.015824651331150803,5.83892846135845e-07,0.9951,1.0,0.0
10,10,468,0.013477432003314905,0.9957598824786325,0.995554149753106,0.9996663329996663,0.1091091091091091,0.018699898769400418,6.255813506778767e-07,0.9945,1.0,0.0
11,11,468,0.012703682494356742,0.9961605235042735,0.9959760319105941,0.9996661101836394,0.10851419031719532,0.01866199372629517,2.305947397574105e-06,0.9938,1.0,0.0
12,12,468,0.01208596288434376,0.9961104433760684,0.995923244535039,0.9996662216288384,0.10881174899866489,0.02207166738892888,1.6464771812332426e-05,0.9928,1.0,0.0
13,13,468,0.010967576339292144,0.9966780181623932,0.9965208834847393,0.9996658870698296,0.10925492816572001,0.01494936986657908,3.033405223632913e-06,0.9951,1.0,0.0
14,14,468,0.010690746391361229,0.9967447916666666,0.996573476954436,1.0,0.10851419031719532,0.01522142355944324,4.668281117851536e-08,0.9944,1.0,0.0
15,15,468,0.009806310302252298,0.9971454326923077,0.9969951500667744,1.0,0.10881174899866489,0.02461828872820442,1.0400436100150126e-05,0.9918,1.0,0.0
16,16,468,0.011483804337144531,0.9964610042735043,0.9962922611935053,0.9996662216288384,0.10881174899866489,0.013072799675349335,2.40886340858632e-07,0.995,1.0,0.0
17,17,468,0.008762082647034474,0.9973791399572649,0.9972410642111552,1.0,0.10873915943962642,0.018074126657965383,3.2846417855285885e-06,0.9944,1.0,0.0
18,18,468,0.009459966917223252,0.9971454326923077,0.9969952556668423,1.0,0.10855043420173681,0.01754114281458344,1.3507354871032643e-05,0.9944,1.0,0.0
19,19,468,0.008864092589273917,0.9972789797008547,0.9971356271746389,1.0,0.10873915943962642,0.0193055598811273,0.0005641598660256189,0.9942,1.0,0.0
20,20,468,0.008216869222311428,0.9974292200854701,0.9972938302844992,1.0,0.10877544210877545,0.020526217341710756,0.00013580727712726745,0.9932,1.0,0.0
21,21,468,0.008841061813919257,0.9973958333333334,0.9972586370505746,1.0,0.10840560373582388,0.016079838609216437,2.1230999254199356e-05,0.9955,1.0,0.0
22,22,468,0.007837897059802437,0.9975627670940171,0.997451938284188,0.9996664442961974,0.10873915943962642,0.013690280925805416,0.0001064167891073198,0.9958,1.0,0.0
23,23,468,0.006480705958504268,0.9982138087606838,0.9981197392236456,1.0,0.10877544210877545,0.012287794786234256,1.118633997360979e-05,0.9958,1.0,0.0
24,24,468,0.007432883234598085,0.9977297008547008,0.9976101358356617,1.0,0.10877544210877545,0.014690993725258821,0.0006277973004895537,0.9955,0.9998891352549889,0.0
25,25,468,0.007727273901997624,0.9976295405982906,0.9975223167217263,0.9996662216288384,0.10881174899866489,0.018608400626120944,7.314581369069523e-06,0.9948,1.0,0.0
26,26,468,0.008347227064055355,0.9977630876068376,0.9976453636507406,1.0,0.10884808013355593,0.014420442469104906,1.8204892217960457e-05,0.995,1.0,0.0
27,27,468,0.00647828737618332,0.9981303418803419,0.9980319803198032,1.0,0.10888443553774214,0.018306585973260566,9.305025588206186e-06,0.9945,1.0,0.0
