,epoch,batch,train_epoch_loss_avg_over_batch,train_acc,train_acc_clean_only,train_asr_bd_only,train_ra_bd_only,clean_test_loss_avg_over_batch,bd_test_loss_avg_over_batch,test_acc,test_asr,test_ra
0,0,390,1.5339128049520345,0.43978365384615387,0.43192592757461773,0.5105189340813464,0.2849128431176117,1.3823817349687408,0.3548151649219889,0.5246,0.8918888888888888,0.04988888888888889
1,1,390,1.044490583279194,0.6272636217948718,0.6269918988694027,0.6297113071371291,0.3001202886928629,0.9593845703933812,0.7726400385440235,0.6805,0.742,0.11466666666666667
2,2,390,0.807423915160008,0.7200120192307692,0.7182220837321107,0.7361250250450811,0.2602684832698858,0.7104826592191865,0.7404089788316002,0.7611,0.7598888888888888,0.15411111111111112
3,3,390,0.6726829629677993,0.7688100961538461,0.7659470287113287,0.7945891783567134,0.23306613226452905,0.7398666547069067,0.11101244820255629,0.7536,0.9675555555555555,0.025
4,4,390,0.5738261324472916,0.8030248397435897,0.7996216336523481,0.8336673346693386,0.2122244488977956,0.7978755484653425,0.07317997877236823,0.7492,0.979,0.01611111111111111
5,5,390,0.5143604093637222,0.8219951923076924,0.8181190873678352,0.8568568568568569,0.2002002002002002,0.7188661732251131,0.28075398168933224,0.7724,0.9116666666666666,0.051
6,6,390,0.4605355733480209,0.8412660256410256,0.8364975850786797,0.8841915447806051,0.18413143658585454,0.5782683129552044,1.5152650215256382,0.8106,0.5668888888888889,0.21188888888888888
7,7,390,0.41212866738056525,0.8583133012820513,0.8514578232806588,0.9200400801603207,0.16012024048096193,0.53662346963641,0.01998982809379067,0.8256,0.9938888888888889,0.004888888888888889
8,8,390,0.37472446209345106,0.8725961538461539,0.8630060762536447,0.9589260669204568,0.13203766780204368,0.49841221431388133,0.03613411171138811,0.8423,0.9863333333333333,0.009
9,9,390,0.33106012588892225,0.8856169871794872,0.8763799857549858,0.96875,0.1219951923076923,0.45494301089003114,0.0026968421391334423,0.849,0.999,0.001
10,10,390,0.30335266372332204,0.8953725961538461,0.8863590839286907,0.9765484064942874,0.11805973140910002,0.4588585846786258,0.022767536597519875,0.8522,0.9937777777777778,0.005222222222222222
11,11,390,0.28690894177326787,0.9005809294871795,0.8915128987023393,0.9821750450630883,0.11436010414580412,0.4413977684099463,0.011073294691490907,0.8673,0.9967777777777778,0.0026666666666666666
12,12,390,0.2637777455724203,0.909014423076923,0.9005141216532015,0.9855682501503308,0.11224694327520546,0.37924333973021446,0.00329051494254984,0.8773,0.9992222222222222,0.00044444444444444447
13,13,390,0.2488206102870978,0.9147035256410256,0.9065595299040666,0.9879831764470258,0.1099539355097136,0.5087172830406623,0.0015975731795659248,0.8479,0.9995555555555555,0.00022222222222222223
14,14,390,0.23829759959226998,0.9165665064102564,0.9086275208120019,0.9879855826992391,0.10973167801361634,0.400172144929065,1.5072655818226184e-05,0.8722,1.0,0.0
15,15,390,0.21783399159709613,0.9255608974358974,0.9183360042735043,0.9905849358974359,0.10757211538461539,0.5298265939271902,0.00021772816230310443,0.8475,0.9998888888888889,0.0
16,16,390,0.2014790701178404,0.9294070512820513,0.9227019808591141,0.9897795591182365,0.10861723446893788,0.4507902428696427,0.0018415896821733604,0.857,0.9994444444444445,0.0003333333333333333
17,17,390,0.1899366887143025,0.9345953525641025,0.9281342502948966,0.9927841250751653,0.10643415514131088,0.5121232837061339,0.04393302512840486,0.8558,0.9856666666666667,0.009444444444444445
18,18,390,0.18495207786177978,0.936318108974359,0.930221688034188,0.9911858974358975,0.10737179487179487,0.3984191938291622,0.005955782504821708,0.8747,0.9986666666666667,0.0011111111111111111
19,19,390,0.1697718600814159,0.9400841346153846,0.934407620912996,0.9911841314365859,0.10659186535764376,0.4102639012698886,0.00041783808432052064,0.8739,0.9997777777777778,0.00022222222222222223
20,20,390,0.16238894936365958,0.942588141025641,0.9369241041620299,0.9935871743486974,0.1062124248496994,0.4936487127708483,0.012384581667658854,0.8624,0.9961111111111111,0.0022222222222222222
21,21,390,0.1526374510465524,0.9461538461538461,0.9407994302501558,0.9943865276663993,0.10545308740978349,0.46232801770107657,0.0005283482613882398,0.8677,0.9998888888888889,0.00011111111111111112
22,22,390,0.1416432902790033,0.9508213141025641,0.9459814373789757,0.9943899018232819,0.10478861951512723,0.3900518670112272,3.7960763215871204e-06,0.8868,1.0,0.0
23,23,390,0.13746560070759212,0.9504206730769231,0.9454051768266898,0.9955902986570455,0.10422930446983364,0.4563405357206924,0.001157566138144089,0.873,0.9995555555555555,0.00011111111111111112
