,epoch,batch,train_epoch_loss_avg_over_batch,train_acc,train_acc_clean_only,train_asr_bd_only,train_ra_bd_only,clean_test_loss_avg_over_batch,bd_test_loss_avg_over_batch,test_acc,test_asr,test_ra
0,0,390,1.505281549386489,0.4506810897435897,0.46058957489878544,0.2624198717948718,0.3657852564102564,1.4152534370180927,2.2213768421764106,0.5443,0.2643333333333333,0.2591111111111111
1,1,390,1.0238807488710453,0.6362179487179487,0.6476120189773327,0.41963927855711425,0.4072144288577154,0.9334530234336853,1.1224801254944063,0.6818,0.6078888888888889,0.213
2,2,390,0.7945027126715734,0.7232572115384616,0.7323296221322537,0.5508814102564102,0.3661858974358974,0.7733963524238973,1.227555492394407,0.7416,0.5772222222222222,0.22177777777777777
3,3,390,0.6642716181583893,0.7716346153846154,0.7793733130904184,0.6245993589743589,0.33253205128205127,0.7066322806515272,0.9767739797981692,0.7629,0.6655555555555556,0.16077777777777777
4,4,390,0.5825756222773821,0.8005608974358974,0.8065788086452294,0.6861723446893787,0.30180360721442884,0.6750213567969165,1.9648984888909569,0.78,0.402,0.26066666666666666
5,5,390,0.5196459511151681,0.821454326923077,0.8257348909788705,0.7401921537229784,0.26861489191353083,0.613157440589953,0.956776455254622,0.8048,0.6943333333333334,0.15222222222222223
6,6,390,0.46592542704863427,0.8393229166666667,0.8435424354243543,0.7591182364729459,0.2597194388777555,0.5094594936582106,1.6866035175995089,0.8299,0.5034444444444445,0.2278888888888889
7,7,390,0.426488014520743,0.8550480769230769,0.8580887314439946,0.7972756410256411,0.24358974358974358,0.6219443301611309,0.5035834566388332,0.807,0.8307777777777777,0.08722222222222223
8,8,390,0.3973747262969995,0.8635216346153847,0.866571079154894,0.8055332798716921,0.23175621491579793,0.4629992786087567,0.39015438837904326,0.8481,0.8701111111111111,0.08722222222222223
9,9,390,0.36197134997600167,0.8758413461538461,0.8779942645074224,0.8349358974358975,0.21834935897435898,0.43629633474953566,0.703303573836743,0.8617,0.7856666666666666,0.12833333333333333
10,10,390,0.33469184446029177,0.8876402243589744,0.8900626225567715,0.8415563578018451,0.21460088247091857,0.4701711084646515,1.045273461811979,0.8487,0.7002222222222222,0.1517777777777778
11,11,390,0.3161051699366325,0.88984375,0.8910678137651822,0.8665865384615384,0.1999198717948718,0.5270265412481525,0.5537228976756754,0.8397,0.8355555555555556,0.09811111111111111
12,12,390,0.28919475441559767,0.9006410256410257,0.9010500126507548,0.8928571428571429,0.18138041733547353,0.4539433725272553,0.11608865453113973,0.8549,0.9631111111111111,0.026111111111111113
13,13,390,0.27019483886468104,0.9071915064102564,0.9067962802859372,0.9146976371645975,0.16419703644373249,0.4882419716708268,0.24789076419153683,0.8508,0.9246666666666666,0.050222222222222224
14,14,390,0.253156509460547,0.912099358974359,0.910825742240216,0.9362980769230769,0.15344551282051283,0.386714194960232,0.19661360449144538,0.8794,0.9405555555555556,0.04055555555555555
15,15,390,0.23276447942241643,0.9200721153846154,0.9185011808367072,0.9499198717948718,0.14262820512820512,0.4313762921698486,0.16161783968268986,0.8655,0.9471111111111111,0.030666666666666665
16,16,390,0.21786092053621242,0.9243389423076923,0.9223194517659462,0.9627254509018036,0.13186372745490982,0.37148075371603423,0.0862247391839997,0.8858,0.9727777777777777,0.021333333333333333
17,17,390,0.20713858579595884,0.9277844551282052,0.9259868421052632,0.9619391025641025,0.13141025641025642,0.6475744134263147,0.4334944272545022,0.8332,0.8816666666666667,0.07766666666666666
18,18,390,0.19302179649090156,0.9321714743589744,0.9302433469697609,0.9687750200160128,0.12730184147317855,0.4094561525160753,0.10146397348939323,0.8748,0.9733333333333334,0.018444444444444444
19,19,390,0.1789210003060408,0.9386618589743589,0.9368014845430391,0.9739791833466773,0.11969575660528423,0.4169479953714564,0.005841975080099,0.8743,0.998,0.0016666666666666668
20,20,390,0.17040098728850867,0.9404246794871794,0.9385345282024249,0.9763527054108216,0.12064128256513026,0.39018306758584853,0.08249791738459132,0.8844,0.9795555555555555,0.015555555555555555
21,21,390,0.1596608995149533,0.94375,0.9417408172732257,0.9819566960705693,0.11507618283881316,0.5061749010523663,0.05853527461827903,0.8651,0.9827777777777778,0.013333333333333334
22,22,390,0.14738754762861972,0.9482972756410256,0.946693657219973,0.9787660256410257,0.11858974358974358,0.384930532755731,0.01719755970101764,0.8901,0.9947777777777778,0.004888888888888889
23,23,390,0.1378807043704467,0.9512019230769231,0.9492451079622132,0.9883814102564102,0.11217948717948718,0.4690100841129882,0.050178669612366104,0.8694,0.9875555555555555,0.009888888888888888
24,24,390,0.13016039814131383,0.9534254807692307,0.9518809041835358,0.9827724358974359,0.11618589743589744,0.33689704461942743,0.0056032065932945,0.9022,0.9982222222222222,0.0014444444444444444
25,25,390,0.1299649677119958,0.954266826923077,0.9527846312814997,0.9823929571828731,0.11484593837535013,0.41925475982171073,0.004670475269931894,0.8926,0.9988888888888889,0.001
26,26,390,0.12023088186024092,0.9572716346153847,0.9557186234817814,0.9867788461538461,0.11258012820512821,0.4092085567079013,0.0033285268725843226,0.8914,0.999,0.0008888888888888889
27,27,390,0.1126712957635904,0.9599959935897436,0.9586294148655772,0.9859719438877755,0.112625250501002,0.4314905246601829,0.014325270411576076,0.8844,0.9965555555555555,0.003
28,28,390,0.10895647633916293,0.9609975961538462,0.9596440920974951,0.9867576243980738,0.11396468699839486,0.3979406359640858,0.015438799381076356,0.8948,0.9955555555555555,0.0038888888888888888
29,29,390,0.10005694732834132,0.9655048076923077,0.9643858724301528,0.9867735470941884,0.11342685370741483,0.3636866889045208,0.04052537085021547,0.9048,0.9912222222222222,0.007222222222222222
30,30,390,0.09415157170822987,0.9669070512820512,0.9657746567976213,0.9883953581432573,0.11044417767106843,0.40204864891269537,0.010159280455796685,0.8928,0.9966666666666667,0.0026666666666666666
31,31,390,0.0904923087129226,0.9678285256410256,0.9667657788743383,0.9879951980792316,0.11284513805522209,0.38185194926925853,0.0004908710983784579,0.8988,0.9997777777777778,0.00022222222222222223
32,32,390,0.08713135824132806,0.9692307692307692,0.9681384952766532,0.9899839743589743,0.11017628205128205,0.40492951398408866,0.011488736379539698,0.8972,0.9968888888888889,0.0026666666666666666
33,33,390,0.08032427008192126,0.9720753205128205,0.9709863787795724,0.9927826784282278,0.1090617481956696,0.37300651133814944,0.00932867522044009,0.9087,0.997,0.0025555555555555557
34,34,390,0.07606577704636715,0.9732371794871795,0.972293094359515,0.9911823647294589,0.11062124248496993,0.3954401020007797,0.001731787420717508,0.9045,0.9993333333333333,0.0006666666666666666
